"YEAR","ID_","AGE","EDUC","SEX","RACE","RICHWORK","JOBINC","GETAHEAD","TIMEPDWK","TIMELEIS","WRKEARN","WRKENJOY","SECJOB","HIINC","PROMOTN","INTJOB","WRKINDP","HLPOTHS","HLPSOC","FLEXHRS","IWRKHARD","JOBSAT","HELPORG1"
2006,2836,72,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2837,71,12,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2838,40,10,2,2,0,2,1,3,8,4,2,1,2,1,1,1,1,1,2,0,1,1
2006,2839,52,14,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2840,40,16,2,1,0,3,0,4,1,5,2,1,2,2,2,2,2,1,2,0,2,1
2006,2841,68,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2842,53,13,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2843,46,15,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2844,67,10,2,1,0,2,1,4,2,3,4,1,1,1,1,2,2,2,2,0,1,2
2006,2845,27,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2846,27,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2847,36,16,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2848,55,16,2,1,0,4,0,3,2,4,4,1,2,1,1,1,1,2,3,0,1,1
2006,2849,22,13,1,2,0,3,0,5,1,5,4,2,3,1,1,3,3,2,3,0,6,4
2006,2850,55,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2851,20,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2852,43,16,1,1,0,1,0,3,1,5,1,1,1,1,1,1,1,1,2,0,1,1
2006,2853,46,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2854,55,18,2,2,0,3,2,4,1,3,2,2,2,2,1,1,2,2,2,0,3,2
2006,2855,50,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2856,45,16,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2857,42,13,2,1,0,4,0,4,1,5,2,2,2,3,1,2,2,2,4,0,1,1
2006,2858,55,20,1,1,0,9,0,8,3,3,8,8,8,8,8,8,8,8,8,0,0,0
2006,2859,32,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2860,61,14,1,1,0,2,2,8,3,4,5,2,2,2,3,3,2,2,3,0,0,0
2006,2861,40,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2862,27,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2863,30,13,2,2,0,1,1,4,2,3,5,1,2,1,1,2,1,1,2,0,2,3
2006,2864,51,15,2,2,0,2,2,3,2,3,2,1,2,1,1,1,2,1,4,0,0,0
2006,2865,44,12,2,1,0,3,1,3,2,4,2,1,2,1,1,1,1,1,2,0,2,2
2006,2866,44,12,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2867,45,16,1,1,0,3,0,8,1,5,1,1,2,4,2,2,2,2,2,0,0,0
2006,2868,59,11,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2869,31,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2870,36,13,2,2,0,2,0,2,3,4,2,1,2,2,1,2,1,2,3,0,1,2
2006,2871,32,10,2,2,0,3,0,1,1,5,2,1,1,1,1,1,1,1,2,0,6,2
2006,2872,39,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2873,52,8,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2874,25,11,1,2,0,1,2,1,3,2,2,1,1,1,2,1,2,1,3,0,0,0
2006,2875,26,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2876,28,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2877,71,8,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2878,29,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2879,84,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2880,74,16,2,1,0,3,1,8,2,5,2,1,2,1,1,1,2,3,3,0,0,0
2006,2881,28,13,1,1,0,3,3,4,2,4,2,2,3,3,1,1,2,1,3,0,3,2
2006,2882,63,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2883,50,13,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2884,59,16,1,1,0,3,1,4,2,5,1,2,5,2,1,2,1,1,2,0,0,0
2006,2885,32,15,1,1,0,1,3,4,1,4,5,2,2,2,2,4,2,1,4,0,0,0
2006,2886,48,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2887,29,12,2,1,0,2,1,3,1,4,3,2,2,2,1,2,2,1,3,0,0,0
2006,2888,41,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2889,75,12,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2890,49,12,2,1,0,1,0,3,1,3,4,1,2,2,3,1,3,2,2,0,2,1
2006,2891,76,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2892,34,12,2,1,0,1,0,3,1,4,1,1,1,1,1,2,1,2,3,0,3,1
2006,2893,45,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2894,37,13,2,1,0,2,0,4,2,2,2,2,1,2,1,3,2,2,2,0,3,2
2006,2895,28,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2896,52,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2897,32,12,1,1,0,2,2,4,3,1,2,1,1,1,2,2,1,2,1,0,3,4
2006,2898,28,14,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2899,37,14,1,1,0,3,1,2,1,4,2,2,3,2,2,2,3,2,3,0,3,2
2006,2900,25,8,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2901,38,14,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2902,55,15,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2903,33,12,2,1,0,1,1,3,1,5,1,2,1,1,2,4,1,1,2,0,2,1
2006,2904,51,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2905,60,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2906,57,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2907,48,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2908,47,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2909,29,12,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2910,51,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2911,28,11,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2912,64,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2913,46,13,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2914,64,12,2,1,0,2,1,3,1,4,2,1,2,2,1,2,1,2,1,0,3,2
2006,2915,44,15,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2916,23,12,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2917,42,17,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2918,56,13,2,1,0,2,0,4,2,4,2,2,2,2,1,2,1,2,3,0,2,2
2006,2919,58,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2920,32,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2921,82,12,2,1,0,5,0,8,3,4,4,1,3,1,2,4,2,2,2,0,0,0
2006,2922,78,13,2,1,0,2,3,8,3,4,4,1,1,2,1,2,2,1,4,0,0,0
2006,2923,34,17,1,1,0,3,0,3,2,5,1,2,2,2,1,2,4,2,3,0,2,1
2006,2924,56,14,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2925,50,13,2,1,0,4,1,4,2,4,2,1,3,2,2,2,3,3,3,0,3,3
2006,2926,20,12,1,1,0,2,0,4,4,4,3,1,1,1,1,1,1,1,4,0,2,2
2006,2927,51,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2928,38,17,1,1,0,3,0,1,1,2,2,1,2,1,1,2,2,2,1,0,6,2
2006,2929,46,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2930,75,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2931,31,12,1,1,0,3,0,1,2,4,2,1,2,2,2,2,2,1,2,0,2,1
2006,2932,38,9,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2933,74,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2934,85,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2935,43,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2936,24,11,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2937,24,10,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2938,54,14,2,1,0,2,0,8,2,3,4,2,2,3,2,2,2,2,3,0,0,0
2006,2939,58,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2940,49,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2941,68,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2942,53,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2943,61,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2944,41,20,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2945,39,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2946,59,17,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2947,47,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2948,48,11,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2949,58,15,1,1,0,2,0,8,3,4,2,1,1,2,1,2,1,1,1,0,0,0
2006,2950,49,14,2,1,0,1,0,4,1,5,2,1,2,2,2,2,2,2,2,0,2,2
2006,2951,37,12,2,1,0,4,0,3,3,2,4,1,3,3,2,4,1,2,4,0,2,2
2006,2952,61,14,2,1,0,2,2,8,1,3,4,1,2,3,2,2,2,2,2,0,0,0
2006,2953,47,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2954,33,12,2,3,0,4,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0
2006,2955,49,12,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2956,27,16,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2957,72,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2958,44,16,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2959,70,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2960,48,16,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2961,71,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2962,23,11,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2963,37,14,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2964,77,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2965,60,6,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2966,21,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2967,45,12,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2968,19,8,2,1,0,3,1,2,2,3,2,1,2,1,2,1,1,1,1,0,4,1
2006,2969,54,4,1,3,0,3,0,3,1,4,2,2,2,2,2,1,2,2,2,0,2,1
2006,2970,89,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2971,37,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2972,88,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2973,33,12,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2974,39,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2975,69,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2976,34,12,1,3,0,3,1,3,2,4,2,2,2,2,2,2,2,2,2,0,4,3
2006,2977,46,11,1,1,0,3,1,5,1,2,4,2,2,1,2,1,2,2,3,0,3,3
2006,2978,54,8,2,3,0,2,2,2,3,4,2,1,1,2,2,2,2,2,3,0,2,2
2006,2979,23,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2980,60,8,1,3,0,2,1,4,4,2,2,2,2,2,2,2,2,2,3,0,1,1
2006,2981,46,14,1,1,0,1,1,3,3,1,3,2,3,3,2,2,2,2,1,0,3,4
2006,2982,54,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2983,47,13,1,1,0,1,1,3,3,4,4,1,1,2,2,1,1,2,1,0,3,1
2006,2984,69,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2985,35,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2986,35,8,1,3,0,1,1,2,2,1,2,1,1,2,2,1,1,2,1,0,2,2
2006,2987,44,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2988,37,17,1,1,0,5,3,4,3,2,2,1,3,1,2,3,2,2,2,0,3,1
2006,2989,25,12,2,1,0,5,0,3,4,1,1,1,2,2,2,1,1,1,2,0,3,2
2006,2990,49,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2991,36,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2992,51,18,1,1,0,3,1,3,3,4,1,3,2,4,2,2,2,3,3,0,3,1
2006,2993,42,14,2,3,0,3,1,4,2,4,4,2,2,2,2,2,2,2,3,0,3,2
2006,2994,75,12,2,1,0,1,0,3,1,5,3,3,1,4,1,1,3,3,4,0,0,0
2006,2995,43,17,2,1,0,2,2,5,1,1,4,3,3,3,2,3,3,1,4,0,4,3
2006,2996,85,11,1,1,0,1,1,8,3,1,5,1,2,2,4,3,1,2,3,0,0,0
2006,2997,79,11,2,1,0,9,1,8,8,8,8,5,5,5,5,5,5,5,5,0,0,0
2006,2998,48,9,1,1,0,1,2,2,3,2,2,1,1,1,1,1,1,1,3,0,1,2
2006,2999,54,12,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3000,76,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3001,25,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3002,75,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3003,34,16,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3004,38,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3005,81,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3006,33,14,1,1,0,2,0,3,3,4,1,1,1,1,1,1,2,2,2,0,2,2
2006,3007,60,12,2,1,0,2,1,3,3,4,4,1,2,2,1,2,2,1,4,0,0,0
2006,3008,42,14,1,1,0,3,0,5,1,2,2,1,2,4,2,4,3,1,2,0,2,3
2006,3009,54,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3010,59,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3011,68,15,1,1,0,1,3,2,1,4,2,3,2,2,1,2,2,2,4,0,0,0
2006,3012,31,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3013,41,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3014,71,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3015,60,19,2,1,0,2,1,3,3,4,2,2,2,2,1,2,2,2,3,0,0,0
2006,3016,83,16,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3017,36,12,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3018,62,12,2,1,0,3,0,5,1,2,2,1,2,1,1,1,1,1,1,0,3,2
2006,3019,36,6,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3020,55,12,1,1,0,4,0,5,2,3,4,2,4,2,1,2,2,3,3,0,4,2
2006,3021,32,12,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3022,27,12,1,1,0,2,2,2,1,2,3,1,2,2,2,2,2,2,4,0,4,2
2006,3023,23,16,1,3,0,3,0,1,3,5,3,1,2,1,1,1,1,1,1,0,1,1
2006,3024,51,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3025,22,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3026,23,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3027,67,13,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3028,29,16,1,3,0,2,1,1,2,2,4,1,2,2,1,4,2,2,1,0,2,1
2006,3029,76,12,2,1,0,1,0,8,1,2,5,1,1,1,2,3,3,2,2,0,0,0
2006,3030,27,14,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3031,51,12,2,1,0,3,2,4,2,4,2,2,2,2,1,3,2,1,2,0,3,4
2006,3032,21,15,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3033,89,18,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3034,25,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3035,61,14,2,1,0,2,1,5,2,5,2,1,2,2,2,2,2,2,3,0,3,2
2006,3036,77,14,2,1,0,4,2,8,1,3,4,1,2,2,2,3,2,2,3,0,0,0
2006,3037,30,18,1,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3038,58,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3039,49,20,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3040,70,12,2,1,0,9,1,8,3,5,4,2,4,4,2,1,2,2,2,0,0,0
2006,3041,46,19,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3042,75,9,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3043,25,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3044,27,14,2,1,0,3,0,3,2,4,2,1,2,2,2,3,2,3,4,0,1,1
2006,3045,41,17,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3046,67,18,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3047,60,20,2,1,0,3,0,3,3,5,2,1,2,2,1,1,1,1,2,0,2,1
2006,3048,56,10,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3049,25,17,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3050,89,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3051,67,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3052,55,13,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3053,40,18,2,1,0,3,1,3,3,3,4,2,2,3,1,2,1,2,3,0,0,0
2006,3054,34,14,2,3,0,1,1,4,2,2,3,1,1,1,1,1,3,1,1,0,6,4
2006,3055,73,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3056,34,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3057,56,12,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3058,33,12,2,3,0,2,1,3,3,4,3,1,2,2,1,3,2,2,4,0,2,1
2006,3059,36,13,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3060,44,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3061,69,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3062,23,13,2,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3063,53,20,1,1,0,4,0,3,1,2,2,2,3,2,2,1,2,2,2,0,2,2
2006,3064,44,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3065,43,12,2,1,0,9,1,1,8,2,1,2,3,2,1,3,4,3,3,0,0,0
2006,3066,26,17,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3067,51,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3068,40,6,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3069,51,12,2,1,0,4,1,4,1,3,3,1,2,1,1,1,1,1,1,0,1,1
2006,3070,21,14,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3071,48,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3072,21,12,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3073,63,0,1,3,0,3,0,1,1,2,4,1,1,2,2,2,2,2,2,0,2,2
2006,3074,29,13,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3075,32,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3076,67,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3077,82,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3078,89,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3079,60,14,2,1,0,1,0,5,1,5,2,1,2,2,3,2,2,2,8,0,5,4
2006,3080,63,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3081,44,18,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3082,56,16,2,1,0,5,0,8,3,4,2,2,4,2,1,1,2,1,1,0,2,1
2006,3083,47,20,1,1,0,4,0,3,2,5,2,2,2,2,1,1,1,1,2,0,2,1
2006,3084,29,17,1,1,0,4,2,4,2,4,4,2,4,1,1,2,1,1,4,0,2,3
2006,3085,43,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3086,26,19,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3087,60,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3088,34,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3089,42,18,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3090,55,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3091,35,17,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3092,84,16,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3093,47,16,1,1,0,2,0,5,1,5,5,3,2,2,1,2,3,4,3,0,2,1
2006,3094,42,16,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3095,47,16,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3096,37,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3097,46,18,1,1,0,2,0,4,1,4,3,2,1,1,1,3,4,4,3,0,2,2
2006,3098,50,15,1,1,0,1,0,3,1,3,2,2,2,2,2,1,1,2,3,0,2,2
2006,3099,21,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3100,56,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3101,26,10,2,1,0,3,1,4,3,5,2,2,3,2,2,2,3,3,2,0,3,2
2006,3102,37,12,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3103,64,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3104,53,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3105,70,12,1,1,0,9,1,8,3,3,4,9,9,9,9,9,9,9,9,0,9,9
2006,3106,42,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3107,43,12,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3108,43,17,1,1,0,3,0,4,1,5,3,2,2,2,1,1,1,1,1,0,3,3
2006,3109,37,12,1,1,0,3,1,3,2,4,4,1,3,2,2,2,2,2,3,0,2,2
2006,3110,31,15,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,3111,43,14,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
